0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
男,廁露,屌,可以,告性,騷擾,嗎,?,他,每天,都,想,被,到,咩咩叫,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
天生,無陰囊,跟,無,陰莖,哪個,比,較慘,?,說,到,這個,",",我,一直,很,好奇,沒,蛋蛋,會,怎樣,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
是不是,小恩小惠,就,能,讓,高雄人,死心塌地,?,幸福,就,好,",",閉嘴,好,嗎,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
今天,北部,是不是,適合,看,星星,?,陪,妳,去,看,流星雨,",",落,在,這,地球,上,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
北部,人,颱,風假,",",很,愛,逛街,",",看電影,唱歌,?,說,真的,",",不然,要,嘛,XDDDDD,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
火焰,之舞,跟,舞王,的,差別,在,哪,?,都,預錄,的,爭,這麼,多,嘛,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,挺,同,活動,的,異性,戀,很,反同,的,八卦,嗎,?,那,男,的,是,低能,嗎,",",他,才,是,那團,的,主要,目標,阿,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
躺,著,滑,手機,肌肉,拉傷,怎麼,辦,?,看標題,都,笑,了,",",有,沒,有,那麼,脆弱,呀,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
達美樂,有,賣,美樂蒂,嗎,?,哈哈,",",你,超,幽默,!,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
聖結石,在,PTT,被,黑,是不是,反指標,?,4r,",",不然,100,萬訂,閱都,假,的,喔,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有,東石瀉,湖,(,外傘,頂洲,),填平,計畫,的,八卦,?,嘉義還,那麼,多,空地,",",把,錢,花,在,那裡,意義,不明,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
解放,軍是,有史,以來,軍紀,最好,的,部隊,嗎,?,我覺,得以,後,碰到,這人,的,文無視,就,好,",",越回,他,越,High,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
為,什麼,台北,拼成,Taipei,?,因為,以前,日本,時代讀,做,Taihoku,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有,韓國,神話,故事,的,八卦,?,台灣,原住民,有,很多,很潮,的,傳,說,",",像,大,ㄐ,ㄐ,人,",",可以,搭橋,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
味全,飲料,新,包裝,",",沒有,商標,的,卦,?,頂,新集,團無法,在,台灣,繼續,欺騙,台灣,人,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
努力,和,天份,哪個,重要,?,1,命,",",2,運,",",3,風水,",",4,積陰德,",",5,讀書,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
酸,陳,金鋒,的,人,到底,在,想,什麼,?,有人,酸,意外,嗎,",",偷偷,躲,在,電腦,前酸,最,輕,鬆,了,",",真的,上場,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有,寸草不生,的,八卦,?,百合,不好,?,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
停經,的,女生,從政,是不是,比較,穩,?,你,在講,誰,",",說,啦,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
你,以前,追,我,",",那麼,溫柔,",",從來,不,說,no,?,不,就,工具,人,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
台,股現,在,可以,裝葉克膜,嗎,?,連多頭,市場,緩漲,急,跌,都,不,懂,的,人,還有,臉,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
醫生,比較,不會,得,慢性病,?,他們,平均,壽命,比,一般,人短,很多,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
吃,美食,衣服,會炸開,?,我女,跑友,的,爺爺,",",是,那間,學校,的,總帥,也,會,這樣,爆開,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
上海,菜,是,世上,最,噁,心,的,嗎,?,上海,你,要,去,吃,龍鎮,酒家,的,彈跳甲,魚湯,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
便利商店,微波,食品,的,霸主,是,?,筆管,麵,的,也,都,超,讚,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
長,髮,連身,裙露,大腿,的,韻味,?,你,484,在,遊行,現場,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
台中,23K,單薪,雙寶,家庭,要,怎麼,過活,?,一定,跟,父母,借,(,凹,),再,跟,親友,借,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有,速報,預估,資料,的,八卦,?,想熊,抱哥,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有,最,經典,的,續,集電影,的,八卦,?,當然,是,",",列火,戰車,2,",",至尊,無上,2,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
阿基師,是,特級,廚師,嗎,?,乾脆,說,他,是,被,強暴然,後,提告,",",哈哈哈,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
江祖平,這麼,漂亮,怎麼,會,是,T,?,台灣,教育,失敗,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
該給,pornhub,和平,獎對,吧,?,pornhub,高畫質,和,清楚,的,介面,屌,打,xvi,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
台灣,醫學系,的,環境,?,而且,開頭還,附,註,:,個,人,申請,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
環球,科大,有,出帽,T,嗎,?,往下,穿,還好,ㄅ,",",往上,穿,感覺,比,較,需要,恥力,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,退,輔會,的,八卦,嗎,?,你,可以,去,看,天然,氣,公司,那些,上面,的,董事,是,誰,",",退將,一堆,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
現在,還有,哪種,同性,戀,可以,被,接受,R,?,至少,T,不會,到,處,傳染,愛滋,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有,櫃姐,說,話,很甜,的,八卦,>,\,\,\,<,?,可能,她,剛剛,吃,太,多糖,惹,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
結衣,是,短,髮,後,變正,的,最佳,代表,嗎,?,廣末,涼子,那種,空靈,短,髮,更,厲害,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
過年,回鄉,下,的,人,都,初,幾,回家,?,北部,以外,都,是,鄉,下,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
戶外,運動,品牌,都,是,那些,族群,在,使用,啊,?,我,都,買,組國,品牌,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
鄉民要,為,了,建國獻出,心臟,了,嗎,?,團長,剛開戰,就,被,咬,",",幫,QQ,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
什麼,臉型,適合,短,髮,?,奶大剪,什麼,髮,型,都,好看,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
如果,新世紀,福爾,摩斯,會用,ptt,會,怎樣,?,腦補太多,",",會,被,鄉民電到,不要,不要,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Clair,怎麼,翻譯,比,較,好,?,問,Francis,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
這是,什麼蟲,?,",",(,樹枝,包圍,著,),?,拿,火燒,一燒,",",害蟲,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有,繞過,唯讀,發文,被,水桶,的,八卦,?,娘娘,是,我,教先鋒,",",一,出手,便,知笑點,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有,奧運,英國隊,的,八卦,啊,?,台灣,:,相忍,為國,其他,自己,負責,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
女生,一直,回,哈哈哈,?,哈哈,什麼,都,不必,說,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
學歷,到底,重不,重要,?,一堆,人,嗆,學店,.,結果現,在,喊,學歷,不,重要,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
天網,快,出現,了,",",我們,有,阿諾,嗎,?,第一集,阿諾,是,來,毀滅,世界,的,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
台,中,天空,一直,閃,?,有,八卦,嗎,?,西屯,的,好,",",北屯,的,美,",",人口,第,2,大城,",",戀戀台,中,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
廠工,故意,帶風,向,支持,資方,?,台灣,左,左不長,進,",",只會訴,諸情緒,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
女人,是,世界,上,最難,懂,的,生物,嗎,?,說,真的,沒開,就,不錯,啦,",",就算,是,你,是,帥哥,",",也,會,扣分,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
竹筍,竹筍,?,可憐,文組,團康,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
為何,台大,文組,男生,",",追,私立,文組妹,沒,優勢,?,書有,沒,有用,(,賺,不,賺,得,了,錢,),很,沒意義,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
玩街,機排,在,神,手後面,的,八卦,?,我,看,很多,神人,",",都,邊緣樣,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
藍染,如果,出現,在,屍速,列車,上,?,你,什麼,時候,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
講超級,標準,中文,的,西方人,是不是,很少,?,中文,講太標準,的,",",都,低等,人,",",你,不,知道,嗎,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有,桃園,前,站,比後站,荒涼,的,八卦,?,本來,已經,要動,工蓋,高架,了,",",但,乾爹,燦一,上任,",",遙遙,無期,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
早餐,店,奶茶,?,台灣,人過,去,開,的,",",?,大冰奶,的,詛咒,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
鮑魚,到底,貴不貴,?,看品種,",",台,旅種,的,很,貴,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
幫,我,選,QQ,?,貝爺,吃,什麼,就,跟,著吃準,沒錯,!,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
台灣,技職,教育,如何,改變,?,不讀,書,",",不,尊重,專業,",",沒有,良心,",",柯說,的,真是太,對,了,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
姆,咪,來,演屍,速列,車會,怎麼樣,?,我覺,得,簽名,檔,有點,噁,QQ,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有,小米,進入,全球,企業,500,大,的,八卦,?,台灣人,爆買,啊,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
要,怎樣,讓,ptt,重返,榮耀,?,無所謂,耶,我認,真的,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
女生,閉上,眼睛,就是,要,你,啾,她,的,八卦,?,上次,我,插,了,一個,正妹,的,眼睛,",",然後就,親到,了,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
曾經,在,風中,對,我,說,?,多少,愛恨,刻劃,的,鏡頭,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
最強,神奇,寶貝,?,認真,說,",",法拉利,姐,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有,總統,的,丈夫,要,叫,什麼,的,八卦,?,去問,小刀,啊,..,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
8,+,9,學弟,說,想,精,我,",",什麼,意思,?,精過,之,後,",",你們,就是,一輩子,的,好,朋友,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
明天,跨年,一定,要,做,的,事,?,11,點前,回家,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
要,怎麼,做,",",才能,體會,憂鬱症,的,感受,?,叫,周遭,的,人,投票,日當天,投,你,不,喜歡,的,人,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
包樂透,全餐,但,又,要,省點,錢,該,怎麼,做,?,不要,買,台彩,",",你永遠,虧,錢,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
鴻海,小,故事,是不是,要,開始,洗板,了,?,到,時候,都給,1450,玩,就,好,了,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有,台風,的,八卦,?,我,還以,為,你,在,說,賣,烤,雞,的,那個,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有人,還記,得,被,80,的,楊,又,穎,嗎,?,80,個,鳥昧,死,牽,拖,鄉民,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
怎麼樣,才,算,條件,好,?,我,也,是,死,肥宅,阿,",",一直,被,說,胖,",",乾,真的,很煩,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
田馥,甄,",",Hebe,?,你,是,有,在,上班,喔,?,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
大家,的,手機,首頁,都,放,哪些,app,?,沒戰女,也,敢,貼,圖,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
超級,喜歡,安心,亞,?,幫,我,按,一下,服務鈴,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
麥當勞,昨天,是不是,薛翻,了,?,有,這麼,賺,那,每天,都,買,一送,一,就,好,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
酸酸的,空氣,?,這篇,就,很濃,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
阿榮,是不是,簽,下去,了,?,現在,應該,已經,在,來,希,那邊,了,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
為,什麼,很多,人,講話,喜歡,中英,混雜,?,國台語,的,更,多,吧,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,舊,台南,縣,一哥,-,永康,的,八卦,嗎,?,擠,了,很多,外鄉鎮,搬,去,的,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
到底,要點,什麼,才能,看出,那,一家,鹹,酥,雞,的,實力,?,點,一碗,紅豆,牛奶,冰,",",做,得出,來,這家,實力,就,很,好,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
如果,雄女,台大,醫,事件,當事,人,的,性別,互換,?,而且,小魏,在,台大,也,不算,條件,多,好,的,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
高雄,若,500,萬人會,有,幾席,立委,?,0,席,",",中國,高雄,沒,立委,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
王建民,第一任,老婆,名字,的,八卦,?,J,發,ㄏ,的,音,啦,",",西班牙,語,",",joder,沒聽過,喔,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
宮廟,廟,會,多,的,地方,是不是,比較,多底,層,人種,?,郭台銘,可能,是,你,所,說,的,底層,人種,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
政令,指定,都市,取代,直轄市,?,台灣,應該,改制,聯邦,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
放假,電話,和,LINE,都,不會響,的,人,的,多,嗎,?,更慘,的,是,響,了,結果,是,老,闆,好,嗎,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
中國,",",北韓,",",高雄,",",誰,比,較,幸福,?,高雄人,領,幸福,的,22k,",",中國人,住,幸福,的,籠子裡,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
歷史,上,有,什麼,著名,狂人,政治家,嗎,?,中非,帝國,博卡薩,",",最後的,蘇格蘭,王伊迪,阿敏,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
和,北大,妹,、,台大,妹,那個,可以,生出,優良,品種,?,你,要,先,找到,願意,接受,你,的,人,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
2,個,月薪,買,手機,?,4,萬,6,買三小,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
撿,到,外星,蜥蜴,怎麼,辦,?,缺牙,小胖,?,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
肥宅,如果,當中國,古代,妃,嬪要,取什麼,稱號,呢,?,你,可以,菇,狗,",",古代,后宮,嬪妃,是,有,列制,的,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
我要,坦然,的,面,對,自己,?,本肥,難得,今天,買,七星,",",居然,不,一起,?,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
谷,阿莫,與,邊際,效用,?,但是,麥當勞,的,例子,是,效用,函數變,了,吧,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
開刀,房為何,不能,吃鳳梨,?,去,參加,喪禮,沒人,在,說,再,見,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
