0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
有,沒,有,不,拆書,的,掃描,神器,R,?,明明,就,有,",",GOOGLE,一下,啊,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Nyaa,掛了,",",有,替代品,嗎,?,gaytube,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有,阿姆斯特丹,登陸,月球,的,八卦,?,是,月,圓人,團圓,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,東帝,汶,的,八卦,嗎,?,它們,根本,沒,足球,隊,",",場上,那些,是,田徑,隊,的,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
蚊子,會吸,哺乳,類動物,以外,的,血,嗎,?,能,尖銳,到,穿,過殼,了,.,那,不,恐怖,嗎,@,@,"""","""",<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
讀,歷史系,未來,能,嘛,?,講古,",",類似,古代,天橋,底下,說書,的,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
711,休息,區怎麼,一堆,瘋子,?,瘋子,太多,又,不管,好,",",才,會,出來,亂,砍,人,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
勞檢處,及,勞工局,的,勞動,條件,科差異,?,都,升格,多久,了,說,自己,沒辦法,勞檢,你,要,怎麼,辦,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
台灣,pr50,的,大學,是,哪,一間,?,大學,很,難,這樣,分,",",因為,科系,有差,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有,一,隻,手,比,九,的,八卦,?,你,的,女朋友,蠻,可愛的,",",有,在,保養,喔,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
常常,責怪,自己,當初,不應,該,?,不應,該生,在,台灣,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
猜火車,給豆導,拍會,怎樣,?,他,才,弄,不出,這種,電影,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
機車,待轉,需要,打,方向,燈,嗎,?,不用,打,",",之前,不是,有爭,論過,",",有,單位,出來,說明,說,不用,打,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
IG,開始,刪限時,典藏,了,?,不要,嗆,花花,喔,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
做凱格爾運動,屁股,抽筋,怎摸辦,?,學派,大星,跳,屁股,抽筋,舞,啊,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有,超粒,方訂,閱專案,的,八卦,?,我覺,得,是,太急,了,",",從,公布,消息,到,開放訂,閱時間,超短,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
我,不是,你們,想,的,如此,完美,?,嗯,",",先沉,淪,吧,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
台女,為,何比台,男長,壽,?,跟,台灣,沒關,係,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
明天,會,有,多少,肥宅出,沒凱道,?,太臭,",",去,洗,一洗,也好,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
安卓,回來,當兵國,防部,不,召募,嗎,?,他,入伍,第一天,應該,就,會,打,申訴,電話,啦,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
我,朋友,要開,福特,野馬,跟,超跑,賽車,?,那部,電影,的,車好,假,",",道具,組在,嘛,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有,老,作家,超苦悶,的,八卦,?,自費,出版,就換,老,作家,退總編,的,稿,了,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
保險套,沒用,完,怎麼,辦,?,野外,生存,時,可以,用,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
年金,30,年,不破,產,<pad>,這些,年齡,最,倒楣,?,考慮,到,少子,化,問題,",",30,年後想,領到,應該,有點,難,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
泰國,跟,中國,一樣,奴,?,我,以,為,鄉民會,說,這些,泰國人,都,是,被,洗腦,還沒覺,醒,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
撿,到,麻雀,小孩,怎麼,處理,(,認真,),?,這種,有羽,開眼,的,比,較,好,救,",",就,餵,牠,吃,穀,物,或是,挖,蚯蚓,啊,<pad>,<pad>,<pad>,<pad>,<pad>
歐美,創業,都,做,甚麼,的,卦,?,創台,機電,2,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
街,拍,攝影師,女生,比較,吃香,?,別是,什麼,XD,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
南部,奴性,堅強,的,超多,?,企業,最愛的,大學生,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
飛機,遇亂流,和,坐船,遇大風浪,哪個,恐怖,?,海難,",",個,人,感覺,比,較慘,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Infinity,",",Ward,是不是,該,負責任,?,再,去,想別,的,梗,好,嗎,?,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
悲,到底,也,就,不,叫,悲,",",叫,美,?,這,一夜,",",誰,來,說,相聲,經典,中,的,經典,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
費玉清,當年,唱功,有,多,猛,?,講黃色,笑,話,不會,被,警察,抓走,",",人帥,真好,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
送,女孩,回家,離別,時,說,什麼,最,貼心,?,我,把,本票,準備,好,了,",",不要,吉,我,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
現在,油土伯,拍什麼,會紅,?,說,真的,還,真的,是,低能,兒,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
聲優,悠木,",",碧,昨天,穿,歐式,軍裝,的,八卦,?,帽子,長,的,像,日,軍,的,..,衣服,倒,是,有,一戰,的,感覺,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
新光,三月,點數,禮券,兩頭空,?,什麼,是,灑花版,?,英文版,名是,什麼,?,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
60,幾年次,還在戰,男女,",",是,怎樣,的,人,?,認識,學長,也,60,幾年次,",",結婚,了,",",還是,戰,嗎,ㄓ,啊,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
三國,開局,有,智力,99,經濟,99,",",武將,有,多爽,?,現在,都,全軍破,敵,",",暴君,董卓,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
藝人,相瑩雞,排店,在,哪,?,竹圍,啦,以前,吃過,但,不,知道,是,她家,開,的,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
如果,當初,讓,豆導,拍,東大特,訓班,?,現在,應該,在,日本,監獄,吧,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
柯南,被害者,的,親友,或家屬,是不是,都,太冷,靜,?,啊,對,講到,柯南,",",那個,撿,到,錢,那個,勒,?,後,來,勒,?,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
切洋蔥,想,哭,怎麼,辦,?,哭,的,時候,快點,去,切,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
WBC,為,何不,要,派業,餘,?,高中生,上場,會,發抖,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有,小吃,絲襪,短,褲妹,的,卦,?,這個,好,",",舔,爆,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
宮廟,是不是,最,安全,的,地方,?,是,不求,很多,失學,少女,可以,",",覺得,好,興奮,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
港台,藝人,看到,冰冰,",",這樣,",",有何感想,?,現在,台灣,演藝圈,確實,超爛,沒錯,阿,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有,女生,可以,男生,不生,可以,的,八卦,?,連話,都,說,不好,先回去,重讀,幼稚,園吧,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Hermione,為,什麼,要,翻譯,成妙麗,阿,?,鐵拳,對,鋼拳,的,漫畫,都,用,中國,人名,",",到,最,後,一集,還不改,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有,雨天,但是,還是,想,出門,的,卦,?,紐澳,也,是,少數,南半球,已開,發國家,啊,",",實力,名列前茅,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
為,什麼,星野,源,",",能,擔任,日劇,主要,角色,?,而且,電車,上,貼,一堆,他,的,廣告,",",他,的,書,還賣,超好,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
國動,的,弟弟,看到,這種,稱,呼會,難過,嗎,?,動手,拔動動,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
洗衣,廢水,不能,拿來,沖,馬,桶,?,那,是,什麼爛,管路,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
台灣,的,3D,動畫,創作,能,和,迪士尼,一樣,嗎,?,做動畫,的,人才,都,認命,去,國外,了,",",還在,作夢,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
一世,的,悲喜交集,我會,在,江湖,等,你,?,親,",",謝,分享,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
婦團,是,什麼,團體,",",?,專門,抓柯,P,失言,的,顏色,團體,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
某板主,真的,有,在,別板,測試,秒,爆文後刪,掉,嗎,?,樣,",",一堆,小圈圈,自以,為,自己,是,個,咖,",",選不上,崩到,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
同,一部,迷片,能,讓,你,尻,多少,次,?,真的,有,陳,菊,.,avi,這神片,?,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有人,真的,絕食,到,死,掉,的,嗎,?,真的,死,掉,以前,",",旁邊,的,人會,先,把,你,救活,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有,",",<,我,反,對,>,",",的,卦,?,我話,說,完,",",誰,贊成,",",誰,反,對,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
天黑,請,閉眼,vs,麻辣,鮮師,?,證明,演戲,可以,轉,主持人,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
ppt,用,jpg,一張,一張,印,的,在,想,什麼,?,設定,錯誤,",",就,john,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
雲林,連修,道路,都,不會,還要,辦燈會,?,身為,雲林人,",",看到,那路,真的,只有,眼淚,啊,!,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
3,分球,?,三分,",",菌,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
你,最,討厭,哪位,台灣,實況,主,?,對,新聞,一知半解,亂聊,一堆,腦粉,還哇,好,有,見,解好,棒棒,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
哪個,牌子,的,外套,又,潮,又,保暖,的,?,你,隨便,買件,199,外套,再,新,台幣,貼,滿,全身,最潮,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
兩,隻,腳,都,抽筋,怎麼,辦,?,褲子裡,說,",",有,松鼠,在,跳舞,!,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
丸刃,交小三,跟,周亭,羽,算是,沒算,好,嗎,?,人妻,刺激,啊,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
理科,太太,有,很糟,嗎,?,呃,…,你,高興,就,好,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
毒品,最難,的,是不是,交易,?,最難,的,應該,是,收貨,吧,!,現在,有,比特,幣,",",收錢,已,經不難,了,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
南部,的,紅豆餅,比,北部,好吃,吧,?,的,才,好吃,啦,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
為何,銀行,櫃台,都,要,實名制,呀,?,服務類,別人員,都,掛實名,呀,",",要,客訴,時,才,知道,找,誰,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
這種,客人,奧客值,是,多少,?,少,了,一個,奧客,",",不好,嗎,?,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
上次,大,爆冷,門是,什麼,時候,?,英國,脫歐,呀,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
為,什麼,豬肉會,有,臭,腳味,?,妞妞,又,牛,牛,",",還國動,辣,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
收容所,殺狗,殺,最,多,的,縣市,:,1,屏東,2,彰化,3,南投,?,這,3,縣市,可謂,模範縣,市,",",先進,國家,都,直接,處死,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
牙科,可以,洗牙,",",密廟,科,可以,洗,包皮,嗎,?,密廟,感覺,好,神秘,喔,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
該,怎麼,憋,尿,?,拿牙,籤,插,進去,就,可以,了,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
疲倦,或生,起床,氣的,人,還會,推文,嗎,?,我,上,高中,以後就,一直,無法,了解,為,啥,小孩,會,有,起床,氣,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有,代表,「,台灣,」,的,水果,是,什麼,的,八卦,?,蓮霧,是,台灣,改良,成,好吃,水果,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
阿諾史,瓦,辛格,",",哪部,flim,最棒,?,魔鬼,孩子王,",",溫馨,文藝,終極,戰士,",",一人,對,抗,外星人,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
殷仔為,什麼,都,沒,回來,國際賽,投球,?,要,抱,嬰兒,自私,的,人,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
曼島,TT,?,有,沒,有神,電,",",這台,我,覺得,很強,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
把,Amazon,當,PChome,在,買,?,兩片,土司,中間夾,一片,土司,",",吃,起來,很,有,型,",",妹仔,都,會問,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
新鏡片,日光,和,日光,燈,看不出,但,LED,燈有,刮痕,?,一直,去,煩,他們,到,換鏡,片給,你,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
為,什麼,當初,嵌合,蟻,不吃,肥宅,?,吃,了,嵌合,蟻,中風,死,",",事情,馬,上解,決,",",會長,也,不用,自爆,了,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
大雄,跑,進靜香,浴室,嘛,?,想,了解,女性,身體,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
當帥哥,很花,錢,嗎,?,而且,有,的,東西現,在,明明,真的,太貴,",",應該,也,知,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有,Twice,不來,台灣,的,八卦,?,我,都,跟,老婆,志效,說,照顧,好,忙,內,就,好,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
其實,愛對,了,人,",",情人,節,每天,都過,?,別,讓,學妹,還要,想,新,理由,來,拒絕,你好,嗎,?,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
什麼樣,的,人會用,「,女孩,兒,」,?,網,路上,有,一些,四五十,歲,的,女孩,兒,",",裡面,還有,男有,女,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
嚐,魚,魚,魚,VS,爭鮮,的,八卦,?,魚魚魚,XDDDD,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
國中,就,接觸,了,?,這什麼,國小雞,拔毛,?,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有,在,星巴克,拉直,銷下線,的,八卦,?,盡量,不要,",",在,那邊,講話會,影響,別人,讀書,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
是不是,該鬥爭,演藝圈,了,?,環境,不改,也,沒用,只是,換群,人,佔,領而己,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
加工,食品,沒加,色素,就,不能,吃,了,嗎,?,人,都,看,臉,的,",",還騙,!,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
同同會,騎士蘿莉控,嗎,?,蘿莉控,最高,",",爺孫戀,那個,不算,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
早餐,吃,星巴克,的,都,是,什麼,人,居多,啊,?,比,你,有,錢,的,人,就是,大部分,人,的,意思,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
手機,掉,地上,很,像,擲,杯,?,我,還以,為,你,說,ㄈ,ㄐ,杯,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
陳,沂,是,炙手,可熱,的,時事,評論家,嗎,?,我們,家平偉,很,乖,好,嗎,別,污辱,平偉,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
八卦,版,都,報,行善,的,新聞會,怎樣,?,神父,不是,都,忙,著,在,上,小男孩,?,",",沒空拉,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有,小火,車的,八卦,?,有,藍色,的,嗎,",",想,坐,湯瑪士,小火,車,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
